order_id,product,price,qty
12626,Phone,799,2
12627,Phone,799,5
12628,Laptop,1200,4
12629,Earbuds,199,1
12630,Tablet,499,3
12631,Laptop,1200,5
12632,Phone,799,3
12633,Monitor,299,1
12634,Tablet,499,4
12635,Tablet,499,1
12636,Laptop,1200,1
12637,Laptop,1200,1
12638,Laptop,1200,4
12639,Earbuds,199,2
12640,Laptop,1200,3
12641,Tablet,499,5
12642,Phone,799,5
12643,Laptop,1200,3
12644,Phone,799,1
12645,Tablet,499,4
12646,Earbuds,199,4
12647,Tablet,499,3
12648,Phone,799,3
12649,Laptop,1200,4
12650,Phone,799,3
12651,Earbuds,199,1
12652,Monitor,299,5
12653,Phone,799,1
12654,Earbuds,199,2
12655,Tablet,499,4
12656,Laptop,1200,2
12657,Laptop,1200,2
12658,Phone,799,2
12659,Laptop,1200,2
12660,Tablet,499,2
12661,Phone,799,4
12662,Earbuds,199,4
12663,Laptop,1200,2
12664,Monitor,299,3
12665,Phone,799,4
12666,Phone,799,1
12667,Laptop,1200,4
12668,Monitor,299,5
12669,Laptop,1200,1
12670,Laptop,1200,2
12671,Laptop,1200,1
12672,Phone,799,1
12673,Monitor,299,3
12674,Monitor,299,3
12675,Tablet,499,2
12676,Laptop,1200,2
12677,Tablet,499,4
12678,Monitor,299,1
12679,Phone,799,2
12680,Tablet,499,2
12681,Phone,799,1
12682,Monitor,299,3
12683,Tablet,499,5
12684,Earbuds,199,5
12685,Tablet,499,1
12686,Monitor,299,3
12687,Monitor,299,5
12688,Laptop,1200,1
12689,Phone,799,5
12690,Tablet,499,3
12691,Laptop,1200,4
12692,Phone,799,4
12693,Laptop,1200,2
12694,Laptop,1200,2
12695,Tablet,499,4
12696,Phone,799,5
12697,Laptop,1200,3
12698,Laptop,1200,2
12699,Laptop,1200,4
12700,Monitor,299,4
12701,Tablet,499,2
12702,Monitor,299,5
12703,Earbuds,199,5
12704,Laptop,1200,4
12705,Tablet,499,3
12706,Tablet,499,2
12707,Laptop,1200,4
12708,Earbuds,199,3
12709,Tablet,499,4
12710,Earbuds,199,5
12711,Phone,799,2
12712,Tablet,499,3
12713,Monitor,299,1
12714,Tablet,499,5
12715,Laptop,1200,1
12716,Laptop,1200,5
12717,Earbuds,199,2
12718,Laptop,1200,5
12719,Earbuds,199,4
12720,Earbuds,199,3
12721,Monitor,299,4
12722,Laptop,1200,5
12723,Laptop,1200,5
12724,Tablet,499,4
12725,Earbuds,199,4
12726,Phone,799,5
12727,Laptop,1200,1
12728,Laptop,1200,2
12729,Phone,799,5
12730,Laptop,1200,1
12731,Laptop,1200,1
12732,Tablet,499,2
12733,Tablet,499,5
12734,Earbuds,199,4
12735,Laptop,1200,4
12736,Tablet,499,5
12737,Tablet,499,2
12738,Tablet,499,5
12739,Tablet,499,2
12740,Tablet,499,4
12741,Earbuds,199,4
12742,Monitor,299,1
12743,Monitor,299,1
12744,Tablet,499,5
12745,Phone,799,5
12746,Phone,799,1
12747,Earbuds,199,4
12748,Tablet,499,3
12749,Laptop,1200,2
12750,Tablet,499,5
12751,Monitor,299,4
12752,Phone,799,5
12753,Earbuds,199,5
12754,Phone,799,4
12755,Earbuds,199,1
12756,Monitor,299,4
12757,Tablet,499,3
12758,Phone,799,2
12759,Tablet,499,4
12760,Earbuds,199,4
12761,Earbuds,199,3
12762,Monitor,299,3
12763,Laptop,1200,1
12764,Tablet,499,2
12765,Earbuds,199,2
12766,Laptop,1200,4
12767,Laptop,1200,5
12768,Phone,799,5
12769,Earbuds,199,3
12770,Earbuds,199,3
12771,Tablet,499,2
12772,Phone,799,1
12773,Laptop,1200,4
12774,Tablet,499,1
12775,Monitor,299,1
12776,Earbuds,199,5
12777,Phone,799,5
12778,Tablet,499,2
12779,Monitor,299,5
12780,Monitor,299,3
12781,Tablet,499,2
12782,Monitor,299,2
12783,Tablet,499,5
12784,Laptop,1200,5
12785,Monitor,299,4
12786,Tablet,499,3
12787,Earbuds,199,1
12788,Phone,799,5
12789,Earbuds,199,4
12790,Monitor,299,3
12791,Monitor,299,4
12792,Earbuds,199,4
12793,Laptop,1200,4
12794,Tablet,499,5
12795,Phone,799,4
12796,Earbuds,199,2
12797,Earbuds,199,1
12798,Monitor,299,4
12799,Monitor,299,4
12800,Phone,799,3
12801,Tablet,499,2
12802,Tablet,499,2
12803,Phone,799,5
12804,Tablet,499,2
12805,Phone,799,5
12806,Phone,799,4
12807,Earbuds,199,5
12808,Phone,799,4
12809,Earbuds,199,1
12810,Monitor,299,3
12811,Laptop,1200,2
12812,Phone,799,4
12813,Tablet,499,4
12814,Monitor,299,2
12815,Laptop,1200,5
12816,Monitor,299,5
12817,Earbuds,199,3
12818,Monitor,299,2
12819,Tablet,499,4
12820,Monitor,299,5
12821,Monitor,299,1
12822,Earbuds,199,2
12823,Tablet,499,4
12824,Tablet,499,3
12825,Laptop,1200,3
12826,Tablet,499,2
12827,Phone,799,3
12828,Laptop,1200,3
12829,Earbuds,199,5
12830,Phone,799,5
12831,Laptop,1200,4
12832,Laptop,1200,3
12833,Phone,799,5
12834,Earbuds,199,2
12835,Earbuds,199,2
12836,Earbuds,199,1
12837,Laptop,1200,1
12838,Laptop,1200,5
12839,Tablet,499,3
12840,Phone,799,5
12841,Earbuds,199,5
12842,Laptop,1200,5
12843,Earbuds,199,4
12844,Earbuds,199,2
12845,Tablet,499,2
12846,Phone,799,4
12847,Earbuds,199,1
12848,Tablet,499,5
12849,Earbuds,199,2
12850,Monitor,299,5
12851,Phone,799,5
12852,Tablet,499,3
12853,Tablet,499,2
12854,Tablet,499,2
12855,Laptop,1200,3
12856,Laptop,1200,2
12857,Tablet,499,5
12858,Phone,799,1
12859,Monitor,299,1
12860,Phone,799,1
12861,Phone,799,2
12862,Tablet,499,2
12863,Phone,799,4
12864,Tablet,499,2
12865,Phone,799,4
12866,Laptop,1200,5
12867,Laptop,1200,1
12868,Tablet,499,1
12869,Laptop,1200,1
12870,Earbuds,199,4
12871,Earbuds,199,3
12872,Tablet,499,3
12873,Monitor,299,5
12874,Tablet,499,4
12875,Laptop,1200,5
12876,Laptop,1200,4
12877,Laptop,1200,3
12878,Earbuds,199,3
12879,Earbuds,199,5
12880,Monitor,299,5
12881,Laptop,1200,1
12882,Phone,799,4
12883,Monitor,299,3
12884,Tablet,499,4
12885,Earbuds,199,3
12886,Tablet,499,1
12887,Laptop,1200,4
12888,Tablet,499,3
12889,Laptop,1200,2
12890,Phone,799,5
12891,Earbuds,199,3
12892,Earbuds,199,1
12893,Tablet,499,1
12894,Tablet,499,1
12895,Monitor,299,1
12896,Tablet,499,3
12897,Tablet,499,3
12898,Laptop,1200,1
12899,Earbuds,199,5
12900,Laptop,1200,5
12901,Laptop,1200,5
12902,Monitor,299,3
12903,Tablet,499,1
12904,Laptop,1200,1
12905,Phone,799,4
12906,Monitor,299,3
12907,Monitor,299,4
12908,Laptop,1200,5
12909,Laptop,1200,5
12910,Monitor,299,3
12911,Laptop,1200,1
12912,Earbuds,199,4
12913,Laptop,1200,3
12914,Earbuds,199,4
12915,Monitor,299,2
12916,Earbuds,199,3
12917,Laptop,1200,3
12918,Earbuds,199,3
12919,Phone,799,5
12920,Tablet,499,3
12921,Phone,799,2
12922,Monitor,299,3
12923,Laptop,1200,5
12924,Monitor,299,1
12925,Earbuds,199,1
12926,Earbuds,199,4
12927,Earbuds,199,4
12928,Phone,799,4
12929,Monitor,299,2
12930,Earbuds,199,3
12931,Tablet,499,2
12932,Phone,799,3
12933,Phone,799,5
12934,Phone,799,3
12935,Monitor,299,4
12936,Laptop,1200,3
12937,Phone,799,3
12938,Tablet,499,5
12939,Monitor,299,1
12940,Laptop,1200,4
12941,Phone,799,5
12942,Tablet,499,5
12943,Monitor,299,3
12944,Laptop,1200,5
12945,Monitor,299,1
12946,Laptop,1200,2
12947,Monitor,299,1
12948,Earbuds,199,2
12949,Phone,799,3
12950,Earbuds,199,1
12951,Monitor,299,3
12952,Monitor,299,2
12953,Laptop,1200,4
12954,Laptop,1200,3
12955,Monitor,299,1
12956,Monitor,299,2
12957,Monitor,299,3
12958,Monitor,299,2
12959,Laptop,1200,5
12960,Monitor,299,3
12961,Tablet,499,1
12962,Phone,799,1
12963,Earbuds,199,2
12964,Monitor,299,3
12965,Monitor,299,5
12966,Tablet,499,2
12967,Laptop,1200,5
12968,Tablet,499,4
12969,Tablet,499,3
12970,Earbuds,199,4
12971,Monitor,299,1
12972,Earbuds,199,2
12973,Tablet,499,5
12974,Laptop,1200,5
12975,Laptop,1200,3
12976,Laptop,1200,5
12977,Laptop,1200,1
12978,Tablet,499,2
12979,Monitor,299,2
12980,Laptop,1200,5
12981,Earbuds,199,1
12982,Laptop,1200,1
12983,Tablet,499,2
12984,Earbuds,199,1
12985,Phone,799,5
12986,Tablet,499,2
12987,Phone,799,5
12988,Monitor,299,2
12989,Phone,799,1
12990,Laptop,1200,2
12991,Earbuds,199,5
12992,Monitor,299,2
12993,Tablet,499,3
12994,Laptop,1200,5
12995,Phone,799,4
12996,Tablet,499,1
12997,Earbuds,199,4
12998,Laptop,1200,2
12999,Monitor,299,2
13000,Tablet,499,2
13001,Phone,799,2
13002,Laptop,1200,1
13003,Monitor,299,3
13004,Phone,799,1
13005,Phone,799,2
13006,Tablet,499,3
13007,Monitor,299,2
13008,Tablet,499,1
13009,Monitor,299,4
13010,Tablet,499,1
13011,Monitor,299,1
13012,Tablet,499,5
13013,Monitor,299,3
13014,Tablet,499,5
13015,Monitor,299,2
13016,Laptop,1200,3
13017,Monitor,299,4
13018,Earbuds,199,4
13019,Monitor,299,5
13020,Earbuds,199,5
13021,Laptop,1200,2
13022,Earbuds,199,4
13023,Monitor,299,3
13024,Monitor,299,1
13025,Phone,799,4
13026,Laptop,1200,4
13027,Earbuds,199,5
13028,Monitor,299,2
13029,Tablet,499,1
13030,Tablet,499,1
13031,Tablet,499,1
13032,Earbuds,199,1
13033,Laptop,1200,4
13034,Monitor,299,3
13035,Monitor,299,3
13036,Phone,799,3
13037,Monitor,299,2
13038,Monitor,299,1
13039,Tablet,499,5
13040,Earbuds,199,3
13041,Monitor,299,5
13042,Tablet,499,5
13043,Phone,799,3
13044,Earbuds,199,1
13045,Monitor,299,4
13046,Laptop,1200,3
13047,Tablet,499,4
13048,Tablet,499,1
13049,Monitor,299,1
13050,Phone,799,1
13051,Tablet,499,5
13052,Monitor,299,2
13053,Tablet,499,1
13054,Phone,799,2
13055,Monitor,299,5
13056,Monitor,299,3
13057,Phone,799,1
13058,Laptop,1200,3
13059,Monitor,299,4
13060,Tablet,499,1
13061,Tablet,499,5
13062,Laptop,1200,5
13063,Monitor,299,5
13064,Phone,799,3
13065,Tablet,499,3
13066,Monitor,299,3
13067,Laptop,1200,1
13068,Phone,799,5
13069,Tablet,499,1
13070,Laptop,1200,4
13071,Phone,799,1
13072,Laptop,1200,4
13073,Laptop,1200,2
13074,Phone,799,1
13075,Phone,799,4
13076,Monitor,299,5
13077,Monitor,299,3
13078,Laptop,1200,4
13079,Tablet,499,3
13080,Monitor,299,5
13081,Monitor,299,2
13082,Laptop,1200,2
13083,Tablet,499,4
13084,Phone,799,5
13085,Tablet,499,2
13086,Tablet,499,2
13087,Laptop,1200,3
13088,Phone,799,1
13089,Monitor,299,3
13090,Earbuds,199,4
13091,Earbuds,199,3
13092,Tablet,499,1
13093,Earbuds,199,2
13094,Phone,799,5
13095,Phone,799,2
13096,Tablet,499,4
13097,Phone,799,5
13098,Tablet,499,3
13099,Monitor,299,2
13100,Laptop,1200,5
13101,Monitor,299,3
13102,Laptop,1200,2
13103,Tablet,499,3
13104,Earbuds,199,2
13105,Laptop,1200,2
13106,Tablet,499,4
13107,Earbuds,199,5
13108,Tablet,499,2
13109,Monitor,299,4
13110,Laptop,1200,1
13111,Earbuds,199,1
13112,Tablet,499,2
13113,Tablet,499,2
13114,Monitor,299,4
13115,Tablet,499,4
13116,Tablet,499,2
13117,Monitor,299,2
13118,Tablet,499,4
13119,Tablet,499,1
13120,Monitor,299,3
13121,Laptop,1200,4
13122,Phone,799,2
13123,Laptop,1200,4
13124,Earbuds,199,2
13125,Laptop,1200,1
13126,Earbuds,199,4
13127,Tablet,499,5
13128,Monitor,299,4
13129,Earbuds,199,1
13130,Earbuds,199,1
13131,Tablet,499,5
13132,Phone,799,1
13133,Monitor,299,5
13134,Laptop,1200,3
13135,Earbuds,199,3
13136,Phone,799,5
13137,Laptop,1200,1
13138,Laptop,1200,4
13139,Tablet,499,1
13140,Phone,799,4
13141,Monitor,299,4
13142,Phone,799,3
13143,Laptop,1200,1
13144,Earbuds,199,3
13145,Monitor,299,3
13146,Phone,799,4
13147,Phone,799,4
13148,Tablet,499,5
13149,Phone,799,4
13150,Tablet,499,2
13151,Laptop,1200,1
13152,Phone,799,5
13153,Phone,799,3
13154,Phone,799,3
13155,Phone,799,5
13156,Tablet,499,4
13157,Laptop,1200,4
13158,Tablet,499,3
13159,Phone,799,1
13160,Earbuds,199,5
13161,Earbuds,199,3
13162,Earbuds,199,1
13163,Phone,799,5
13164,Monitor,299,5
13165,Phone,799,5
13166,Earbuds,199,1
13167,Tablet,499,4
13168,Monitor,299,3
13169,Earbuds,199,3
13170,Monitor,299,5
13171,Monitor,299,2
13172,Laptop,1200,3
13173,Phone,799,1
13174,Phone,799,5
13175,Earbuds,199,2
13176,Laptop,1200,5
13177,Tablet,499,3
13178,Phone,799,1
13179,Earbuds,199,5
13180,Earbuds,199,4
13181,Phone,799,1
13182,Phone,799,4
13183,Monitor,299,5
13184,Monitor,299,3
13185,Laptop,1200,4
13186,Monitor,299,2
13187,Earbuds,199,5
13188,Tablet,499,2
13189,Earbuds,199,5
13190,Monitor,299,1
13191,Laptop,1200,3
13192,Laptop,1200,1
13193,Monitor,299,1
13194,Earbuds,199,4
13195,Phone,799,2
13196,Phone,799,4
13197,Earbuds,199,1
13198,Laptop,1200,3
13199,Monitor,299,2
13200,Phone,799,3
13201,Laptop,1200,5
13202,Monitor,299,1
13203,Earbuds,199,3
13204,Laptop,1200,5
13205,Laptop,1200,3
13206,Phone,799,1
13207,Tablet,499,1
13208,Monitor,299,3
13209,Phone,799,3
13210,Tablet,499,4
13211,Tablet,499,1
13212,Monitor,299,1
13213,Monitor,299,4
13214,Monitor,299,5
13215,Laptop,1200,2
13216,Laptop,1200,1
13217,Phone,799,2
13218,Monitor,299,4
13219,Phone,799,3
13220,Earbuds,199,5
13221,Monitor,299,1
13222,Tablet,499,5
13223,Earbuds,199,5
13224,Earbuds,199,5
13225,Phone,799,4
13226,Tablet,499,4
13227,Earbuds,199,1
13228,Earbuds,199,4
13229,Monitor,299,1
13230,Phone,799,4
13231,Earbuds,199,4
13232,Laptop,1200,5
13233,Tablet,499,2
13234,Laptop,1200,4
13235,Earbuds,199,3
13236,Phone,799,2
13237,Tablet,499,3
13238,Monitor,299,4
13239,Phone,799,3
13240,Tablet,499,4
13241,Monitor,299,2
13242,Laptop,1200,3
13243,Earbuds,199,3
13244,Phone,799,1
13245,Earbuds,199,3
13246,Laptop,1200,3
13247,Monitor,299,3
13248,Tablet,499,4
13249,Earbuds,199,3
13250,Laptop,1200,5
13251,Laptop,1200,4
13252,Phone,799,1
13253,Phone,799,4
13254,Earbuds,199,3
13255,Tablet,499,4
13256,Laptop,1200,4
13257,Phone,799,1
13258,Tablet,499,4
13259,Tablet,499,3
13260,Laptop,1200,1
13261,Monitor,299,2
13262,Monitor,299,1
13263,Earbuds,199,4
13264,Earbuds,199,3
13265,Earbuds,199,3
13266,Earbuds,199,3
13267,Tablet,499,1
13268,Tablet,499,1
13269,Laptop,1200,4
13270,Earbuds,199,1
13271,Laptop,1200,2
13272,Phone,799,4
13273,Tablet,499,1
13274,Tablet,499,3
13275,Laptop,1200,4
13276,Laptop,1200,2
13277,Laptop,1200,5
13278,Phone,799,1
13279,Tablet,499,3
13280,Tablet,499,4
13281,Earbuds,199,3
13282,Tablet,499,4
13283,Laptop,1200,3
13284,Tablet,499,1
13285,Laptop,1200,1
13286,Phone,799,5
13287,Phone,799,4
13288,Laptop,1200,4
13289,Earbuds,199,5
13290,Tablet,499,1
13291,Laptop,1200,3
13292,Phone,799,5
13293,Phone,799,1
13294,Laptop,1200,5
13295,Tablet,499,2
13296,Earbuds,199,5
13297,Tablet,499,2
13298,Laptop,1200,2
13299,Tablet,499,1
13300,Laptop,1200,2
13301,Earbuds,199,2
13302,Earbuds,199,2
13303,Earbuds,199,2
13304,Laptop,1200,1
13305,Laptop,1200,4
13306,Monitor,299,4
13307,Laptop,1200,3
13308,Earbuds,199,1
13309,Laptop,1200,2
13310,Phone,799,5
13311,Earbuds,199,3
13312,Earbuds,199,1
13313,Tablet,499,3
13314,Tablet,499,1
13315,Monitor,299,3
13316,Monitor,299,4
13317,Monitor,299,2
13318,Tablet,499,1
13319,Tablet,499,4
13320,Tablet,499,5
13321,Laptop,1200,5
13322,Phone,799,2
13323,Phone,799,3
13324,Phone,799,2
13325,Tablet,499,1
13326,Phone,799,4
13327,Monitor,299,5
13328,Monitor,299,3
13329,Earbuds,199,4
13330,Tablet,499,2
13331,Tablet,499,4
13332,Monitor,299,1
13333,Earbuds,199,2
13334,Tablet,499,3
13335,Laptop,1200,1
13336,Monitor,299,4
13337,Phone,799,5
13338,Laptop,1200,2
13339,Laptop,1200,4
13340,Earbuds,199,3
13341,Laptop,1200,4
13342,Earbuds,199,4
13343,Phone,799,2
13344,Monitor,299,3
13345,Monitor,299,2
13346,Phone,799,5
13347,Laptop,1200,3
13348,Earbuds,199,5
13349,Laptop,1200,5
13350,Monitor,299,2
13351,Laptop,1200,1
13352,Tablet,499,1
13353,Earbuds,199,2
13354,Laptop,1200,5
13355,Tablet,499,3
13356,Monitor,299,2
13357,Tablet,499,5
13358,Laptop,1200,1
13359,Laptop,1200,2
13360,Monitor,299,1
13361,Monitor,299,1
13362,Laptop,1200,3
13363,Earbuds,199,3
13364,Phone,799,1
13365,Monitor,299,1
13366,Phone,799,3
13367,Laptop,1200,1
13368,Phone,799,5
13369,Earbuds,199,3
13370,Laptop,1200,1
13371,Monitor,299,3
13372,Phone,799,3
13373,Phone,799,5
13374,Tablet,499,5
13375,Laptop,1200,1
13376,Laptop,1200,3
13377,Earbuds,199,2
13378,Phone,799,2
13379,Laptop,1200,1
13380,Laptop,1200,4
13381,Monitor,299,3
13382,Phone,799,2
13383,Phone,799,1
13384,Tablet,499,2
13385,Phone,799,3
13386,Phone,799,5
13387,Monitor,299,2
13388,Earbuds,199,1
13389,Phone,799,3
13390,Tablet,499,1
13391,Monitor,299,2
13392,Monitor,299,5
13393,Monitor,299,1
13394,Laptop,1200,2
13395,Tablet,499,2
13396,Laptop,1200,2
13397,Earbuds,199,2
13398,Phone,799,1
13399,Laptop,1200,4
13400,Monitor,299,2
13401,Laptop,1200,4
13402,Monitor,299,1
13403,Laptop,1200,1
13404,Phone,799,4
13405,Tablet,499,1
13406,Monitor,299,3
13407,Phone,799,3
13408,Tablet,499,5
13409,Phone,799,5
13410,Monitor,299,2
13411,Laptop,1200,2
13412,Phone,799,1
13413,Laptop,1200,1
13414,Phone,799,1
13415,Tablet,499,3
13416,Earbuds,199,5
13417,Monitor,299,5
13418,Phone,799,4
13419,Laptop,1200,2
13420,Monitor,299,5
13421,Tablet,499,3
13422,Earbuds,199,1
13423,Earbuds,199,4
13424,Monitor,299,2
13425,Tablet,499,5
13426,Earbuds,199,3
13427,Tablet,499,2
13428,Phone,799,3
13429,Tablet,499,1
13430,Earbuds,199,3
13431,Laptop,1200,1
13432,Monitor,299,4
13433,Monitor,299,2
13434,Earbuds,199,3
13435,Earbuds,199,3
13436,Laptop,1200,5
13437,Monitor,299,1
13438,Laptop,1200,3
13439,Laptop,1200,1
13440,Tablet,499,4
13441,Phone,799,3
13442,Monitor,299,2
13443,Phone,799,4
13444,Phone,799,5
13445,Laptop,1200,4
13446,Tablet,499,5
13447,Monitor,299,4
13448,Monitor,299,5
13449,Tablet,499,4
13450,Earbuds,199,5
13451,Earbuds,199,3
13452,Earbuds,199,4
13453,Monitor,299,2
13454,Laptop,1200,5
13455,Monitor,299,4
13456,Phone,799,3
13457,Earbuds,199,1
13458,Laptop,1200,1
13459,Monitor,299,5
13460,Earbuds,199,5
13461,Tablet,499,5
13462,Laptop,1200,4
13463,Earbuds,199,4
13464,Earbuds,199,5
13465,Phone,799,2
13466,Tablet,499,4
13467,Monitor,299,1
13468,Laptop,1200,2
13469,Monitor,299,4
13470,Earbuds,199,2
13471,Laptop,1200,3
13472,Earbuds,199,5
13473,Tablet,499,1
13474,Laptop,1200,1
13475,Phone,799,3
13476,Tablet,499,2
13477,Laptop,1200,4
13478,Tablet,499,4
13479,Laptop,1200,5
13480,Tablet,499,3
13481,Tablet,499,2
13482,Monitor,299,4
13483,Tablet,499,1
13484,Phone,799,5
13485,Earbuds,199,5
13486,Earbuds,199,4
13487,Monitor,299,2
13488,Laptop,1200,5
13489,Monitor,299,1
13490,Phone,799,2
13491,Earbuds,199,3
13492,Monitor,299,1
13493,Tablet,499,1
13494,Phone,799,2
13495,Monitor,299,2
13496,Phone,799,3
13497,Laptop,1200,1
13498,Tablet,499,1
13499,Phone,799,1
13500,Tablet,499,2
13501,Earbuds,199,1
13502,Laptop,1200,2
13503,Earbuds,199,4
13504,Phone,799,5
13505,Monitor,299,2
13506,Phone,799,1
13507,Laptop,1200,5
13508,Earbuds,199,4
13509,Tablet,499,4
13510,Tablet,499,4
13511,Tablet,499,3
13512,Tablet,499,4
13513,Laptop,1200,1
13514,Tablet,499,3
13515,Laptop,1200,3
13516,Phone,799,5
13517,Earbuds,199,3
13518,Phone,799,3
13519,Phone,799,1
13520,Monitor,299,2
13521,Laptop,1200,5
13522,Tablet,499,4
13523,Monitor,299,5
13524,Laptop,1200,1
13525,Tablet,499,3
13526,Phone,799,4
13527,Earbuds,199,5
13528,Monitor,299,3
13529,Phone,799,3
13530,Monitor,299,1
13531,Phone,799,4
13532,Laptop,1200,2
13533,Earbuds,199,1
13534,Monitor,299,4
13535,Monitor,299,5
13536,Tablet,499,4
13537,Monitor,299,4
13538,Laptop,1200,2
13539,Phone,799,4
13540,Phone,799,3
13541,Phone,799,4
13542,Tablet,499,2
13543,Laptop,1200,2
13544,Phone,799,5
13545,Laptop,1200,3
13546,Laptop,1200,1
13547,Phone,799,2
13548,Earbuds,199,2
13549,Laptop,1200,5
13550,Phone,799,5
13551,Monitor,299,2
13552,Monitor,299,3
13553,Tablet,499,4
13554,Earbuds,199,5
13555,Phone,799,3
13556,Phone,799,1
13557,Earbuds,199,3
13558,Phone,799,4
13559,Laptop,1200,3
13560,Tablet,499,4
13561,Monitor,299,3
13562,Earbuds,199,1
13563,Monitor,299,1
13564,Earbuds,199,3
13565,Earbuds,199,1
13566,Laptop,1200,5
13567,Earbuds,199,2
13568,Laptop,1200,5
13569,Laptop,1200,3
13570,Phone,799,3
13571,Laptop,1200,3
13572,Laptop,1200,1
13573,Tablet,499,4
13574,Tablet,499,3
13575,Laptop,1200,5
13576,Tablet,499,3
13577,Laptop,1200,3
13578,Monitor,299,3
13579,Phone,799,4
13580,Tablet,499,1
13581,Monitor,299,3
13582,Earbuds,199,1
13583,Earbuds,199,2
13584,Laptop,1200,2
13585,Earbuds,199,5
13586,Monitor,299,5
13587,Laptop,1200,2
13588,Laptop,1200,5
13589,Monitor,299,3
13590,Monitor,299,3
13591,Phone,799,1
13592,Phone,799,5
13593,Tablet,499,2
13594,Earbuds,199,3
13595,Laptop,1200,1
13596,Monitor,299,2
13597,Phone,799,3
13598,Phone,799,2
13599,Monitor,299,4
13600,Monitor,299,1
13601,Laptop,1200,5
13602,Phone,799,4
13603,Earbuds,199,1
13604,Phone,799,1
13605,Phone,799,2
13606,Earbuds,199,2
13607,Monitor,299,3
13608,Phone,799,5
13609,Monitor,299,1
13610,Monitor,299,5
13611,Phone,799,2
13612,Laptop,1200,3
13613,Laptop,1200,5
13614,Phone,799,2
13615,Phone,799,1
13616,Phone,799,3
13617,Earbuds,199,3
13618,Laptop,1200,3
13619,Laptop,1200,4
13620,Monitor,299,3
13621,Earbuds,199,4
13622,Earbuds,199,5
13623,Tablet,499,4
13624,Tablet,499,2
13625,Phone,799,4
13626,Phone,799,3
13627,Phone,799,3
13628,Monitor,299,1
13629,Tablet,499,1
13630,Monitor,299,5
13631,Phone,799,5
13632,Earbuds,199,5
13633,Earbuds,199,5
13634,Phone,799,1
13635,Tablet,499,5
13636,Tablet,499,3
13637,Tablet,499,3
13638,Monitor,299,5
13639,Earbuds,199,3
13640,Earbuds,199,5
13641,Tablet,499,3
13642,Monitor,299,1
13643,Laptop,1200,3
13644,Earbuds,199,3
13645,Tablet,499,4
13646,Monitor,299,3
13647,Tablet,499,2
13648,Earbuds,199,1
13649,Monitor,299,3
13650,Earbuds,199,4
13651,Monitor,299,3
13652,Laptop,1200,1
13653,Laptop,1200,3
13654,Laptop,1200,2
13655,Earbuds,199,1
13656,Phone,799,5
13657,Earbuds,199,3
13658,Tablet,499,2
13659,Phone,799,2
13660,Phone,799,3
13661,Phone,799,5
13662,Earbuds,199,1
13663,Monitor,299,1
13664,Phone,799,4
13665,Monitor,299,3
13666,Phone,799,1
13667,Phone,799,3
13668,Earbuds,199,2
13669,Phone,799,5
13670,Phone,799,3
13671,Phone,799,3
13672,Laptop,1200,4
13673,Monitor,299,3
13674,Phone,799,5
13675,Laptop,1200,3
13676,Monitor,299,1
13677,Laptop,1200,2
13678,Laptop,1200,4
13679,Monitor,299,4
13680,Monitor,299,2
13681,Monitor,299,1
13682,Laptop,1200,2
13683,Laptop,1200,3
13684,Phone,799,4
13685,Tablet,499,3
13686,Tablet,499,4
13687,Tablet,499,4
13688,Laptop,1200,3
13689,Earbuds,199,2
13690,Phone,799,3
13691,Earbuds,199,5
13692,Monitor,299,5
13693,Earbuds,199,3
13694,Phone,799,4
13695,Monitor,299,5
13696,Monitor,299,2
13697,Phone,799,3
13698,Earbuds,199,2
13699,Laptop,1200,2
13700,Tablet,499,1
13701,Earbuds,199,1
13702,Earbuds,199,1
13703,Tablet,499,4
13704,Laptop,1200,3
13705,Phone,799,1
13706,Tablet,499,1
13707,Earbuds,199,5
13708,Laptop,1200,1
13709,Phone,799,1
13710,Tablet,499,1
13711,Tablet,499,5
13712,Monitor,299,2
13713,Laptop,1200,1
13714,Tablet,499,2
13715,Earbuds,199,2
13716,Tablet,499,3
13717,Earbuds,199,1
13718,Tablet,499,1
13719,Phone,799,1
13720,Earbuds,199,4
13721,Laptop,1200,5
13722,Tablet,499,5
13723,Monitor,299,1
13724,Phone,799,1
13725,Phone,799,2
13726,Tablet,499,1
13727,Earbuds,199,5
13728,Tablet,499,2
13729,Monitor,299,2
13730,Monitor,299,4
13731,Phone,799,4
13732,Earbuds,199,1
13733,Laptop,1200,2
13734,Phone,799,5
13735,Phone,799,5
13736,Earbuds,199,1
13737,Tablet,499,4
13738,Laptop,1200,5
13739,Monitor,299,4
13740,Earbuds,199,3
13741,Phone,799,3
13742,Monitor,299,2
13743,Phone,799,3
13744,Laptop,1200,1
13745,Monitor,299,1
13746,Earbuds,199,5
13747,Tablet,499,2
13748,Laptop,1200,2
13749,Tablet,499,5
13750,Earbuds,199,2
13751,Tablet,499,5
13752,Phone,799,4
13753,Laptop,1200,3
13754,Tablet,499,1
13755,Laptop,1200,3
13756,Tablet,499,5
13757,Monitor,299,3
13758,Earbuds,199,5
13759,Earbuds,199,3
13760,Laptop,1200,2
13761,Laptop,1200,3
13762,Laptop,1200,3
13763,Tablet,499,2
13764,Phone,799,4
13765,Tablet,499,1
13766,Phone,799,1
13767,Earbuds,199,1
13768,Tablet,499,4
13769,Laptop,1200,5
13770,Monitor,299,2
13771,Tablet,499,1
